,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures
74,"Gjonaj, Mark",Undetermined,City Council District 13,,2002,False,False,327045.12,526,621.76,356948.62,-29903.5,500.0,0.0,150.0,0,312545.12,0.0,0,0,0,13850.0,0,0,0,0.15%,0.0%,0.05%,0.0%,95.57%,0.0%,0.0%,0.0%,0.0%,4.23%,0.0%,0.0%,0.0%,1,1,1,0,517,1,0,0,0,9,0,0,0,35925.0,67898.0,26265.0,17000.0,8900.0,67898.0,155988.0,10.98%,20.76%,8.03%,5.2%,2.72%,20.76%,47.7%,59,148,43,26,22,148,298,1850.0,4305.0,1250.0,4250.0,27588.0,250.0,0.57%,1.32%,0.38%,1.3%,8.44%,0.08%,4,14,4,8,46,4,79144.67000000001,154488.48,5800.0,0,29752.2,87763.27,269185.35,24.2%,47.24%,1.77%,0.0%,9.1%,26.84%,82.31%,4944.859999999999,0,0,0,0,87675.0,0,28191.04,0,25.94,0,28961.219999999998,143027.86,0,0,0,16600.0,16178.779999999999,0,0,0,0,0,1.51%,0.0%,0.0%,0.0%,0.0%,26.81%,0.0%,8.62%,0.0%,0.01%,0.0%,8.86%,43.73%,0.0%,0.0%,0.0%,5.08%,4.95%,0.0%,0.0%,0.0%,0.0%,0.0%
75,"Goodwin, Gwen E",Participant,Public Advocate,B,1009,False,False,190.0,6,31.67,6.29,183.71,0,0,0,0,190.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,6,0,0,0,0,0,0,0,0,55.0,0,0,0,50.0,0,105.0,28.95%,0.0%,0.0%,0.0%,26.32%,0.0%,55.26%,2,0,0,0,1,0,3,0,0,0,0,50.0,0,0.0%,0.0%,0.0%,0.0%,26.32%,0.0%,0,0,0,0,1,0,0,0,0,0,0,6.29,0,0.0%,0.0%,0.0%,0.0%,0.0%,3.31%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,3.31%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
76,"Grey, Selina",Participant,City Council District 49,A,2269,False,False,6196.0,75,82.61,7603.87,-1407.87,100.0,0,0,0,6096.0,0,0,0,0,0,0,0,0,1.61%,0.0%,0.0%,0.0%,98.39%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,74,0,0,0,0,0,0,0,0,100.0,0,0,5265.0,131.0,0,5496.0,1.61%,0.0%,0.0%,84.97%,2.11%,0.0%,88.7%,1,0,0,67,4,0,72,10.0,50.0,0,345.0,2230.0,40.0,0.16%,0.81%,0.0%,5.57%,35.99%,0.65%,1,5,0,4,21,4,1288.0,0,0,6167.98,0,147.89,7455.98,20.79%,0.0%,0.0%,99.55%,0.0%,2.39%,120.34%,0,0,0,0,0,1500.0,0,338.55,0,0,0,60.04,4505.28,0,0,0,0,1200.0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,24.21%,0.0%,5.46%,0.0%,0.0%,0.0%,0.97%,72.71%,0.0%,0.0%,0.0%,0.0%,19.37%,0.0%,0.0%,0.0%,0.0%,0.0%
77,"Gutierrez, Jennifer",Participant,City Council District 34,A,2357,False,False,15435.76,256,60.3,359.0,15076.76,0,0,0,0,15435.76,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,256,0,0,0,0,0,0,0,0,1527.0,530.0,1690.0,0,10413.76,530.0,14160.76,9.89%,3.43%,10.95%,0.0%,67.47%,3.43%,91.74%,18,11,33,0,175,11,237,0,1356.0,100.0,1260.0,1610.0,481.0,0.0%,8.78%,0.65%,8.16%,10.43%,3.12%,0,29,2,12,24,10,0,0,0,0,271.76,87.24,271.76,0.0%,0.0%,0.0%,0.0%,1.76%,0.57%,1.76%,0,21.76,0,0,0,250.0,0,0,0,0,0,0,87.24,0,0,0,0,0,0,0,0,0,0,0.0%,0.14%,0.0%,0.0%,0.0%,1.62%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.57%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
78,"Gutierrez, Victor H",Participant,Bronx Boro President,A,CC,False,False,175.0,3,58.33,0,175.0,100.0,0,0,0,75.0,0,0,0,0,0,0,0,0,57.14%,0.0%,0.0%,0.0%,42.86%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,2,0,0,0,0,0,0,0,0,25.0,100.0,0,0,0,100.0,125.0,14.29%,57.14%,0.0%,0.0%,0.0%,57.14%,71.43%,1,1,0,0,0,1,2,0,0,0,0,25.0,0,0.0%,0.0%,0.0%,0.0%,14.29%,0.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
79,"Halasa, Marni",Participant,City Council District 03,A,2141,False,False,1740.0,22,79.09,469.94999999999993,1270.0500000000002,0,0,0,0,1740.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,22,0,0,0,0,0,0,0,0,1090.0,0,0,0,100.0,0,1190.0,62.64%,0.0%,0.0%,0.0%,5.75%,0.0%,68.39%,17,0,0,0,2,0,19,0,250.0,10.0,50.0,250.0,0,0.0%,14.37%,0.57%,2.87%,14.37%,0.0%,0,4,1,1,1,0,327.38,45.0,0,0,0,97.57000000000001,372.38,18.81%,2.59%,0.0%,0.0%,0.0%,5.61%,21.4%,0,0,0,0,0,0,0,0,0,0,0,0,451.99999999999994,0,0,0,0,0,0,0,0,0,45.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.98%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.59%
80,"Haller, Jessica",Participant,City Council District 11,A,2297,False,False,55827.0,386,144.63,17456.14,38370.86,3000.0,0,0,1000.0,50827.0,0,0,0,0,0,0,1000.0,0,5.37%,0.0%,0.0%,1.79%,91.04%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.79%,0.0%,1,0,0,1,383,0,0,0,0,0,0,1,0,9460.0,33245.0,525.0,100.0,1927.0,33245.0,45257.0,16.95%,59.55%,0.94%,0.18%,3.45%,59.55%,81.07%,63,219,9,1,17,219,309,0,2871.0,1304.0,5698.0,11147.0,150.0,0.0%,5.14%,2.34%,10.21%,19.97%,0.27%,0,42,5,31,73,5,2000.0,1841.98,0,0,11507.26,2106.9,15349.240000000002,3.58%,3.3%,0.0%,0.0%,20.61%,3.77%,27.49%,260.73,0,0,0,0,8125.0,0,0,0,679.8,0,38.14,6771.219999999999,0,0,35.0,0,0,0,0,0,0,1546.25,0.47%,0.0%,0.0%,0.0%,0.0%,14.55%,0.0%,0.0%,0.0%,1.22%,0.0%,0.07%,12.13%,0.0%,0.0%,0.06%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.77%
81,"Hamilton-Johnson, Pamela",Participant,City Council District 12,A,1525,False,False,5606.0,114,49.18,32.59,5573.41,0,0,0,0,5606.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,114,0,0,0,0,0,0,0,0,150.0,5060.0,0,0,1.0,5060.0,5211.0,2.68%,90.26%,0.0%,0.0%,0.02%,90.26%,92.95%,2,106,0,0,1,106,109,0,335.0,0,225.0,1595.0,100.0,0.0%,5.98%,0.0%,4.01%,28.45%,1.78%,0,5,0,3,15,1,0,0,0,0,0,32.59,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.58%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,32.59,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.58%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
82,"Hanif, Shahana",Participant,City Council District 39,A,2256,False,False,53370.53,759,70.32,4976.86,48393.67,0,0,0,0,53370.53,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,760,0,0,0,0,0,0,0,0,4389.0,1319.0,8981.0,375.0,30345.0,1319.0,45409.0,8.22%,2.47%,16.83%,0.7%,56.86%,2.47%,85.08%,70,22,141,6,412,22,647,0,4615.0,850.0,2639.0,1600.0,1501.0,0.0%,8.65%,1.59%,4.94%,3.0%,2.81%,0,113,8,27,18,55,324.59000000000003,0,425.0,0,831.0,3396.2699999999995,1580.5900000000001,0.61%,0.0%,0.8%,0.0%,1.56%,6.36%,2.96%,0,198.0,0,0,0,0,0,88.53,0,413.06,0,391.34,777.22,0,0,558.0,0,1310.7100000000003,0,0,0,0,0,0.0%,0.37%,0.0%,0.0%,0.0%,0.0%,0.0%,0.17%,0.0%,0.77%,0.0%,0.73%,1.46%,0.0%,0.0%,1.05%,0.0%,2.46%,0.0%,0.0%,0.0%,0.0%,0.0%
83,"Hanks, Kamillah M",Participant,City Council District 49,A,1996,False,False,22491.04,158,142.35,1302.1000000000001,21188.940000000002,1977.0400000000002,0,0,350.0,20164.0,0,0,0,0,0,0,0,0,8.79%,0.0%,0.0%,1.56%,89.65%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,3,155,0,0,0,0,0,0,0,0,800.0,0,100.0,16710.04,2981.0,0,20591.04,3.56%,0.0%,0.44%,74.3%,13.25%,0.0%,91.55%,5,0,1,127,14,0,147,0,735.0,0,1420.0,1788.0,290.0,0.0%,3.27%,0.0%,6.31%,7.95%,1.29%,0,10,0,6,20,3,0,0,0,802.04,0,500.05999999999995,802.04,0.0%,0.0%,0.0%,3.57%,0.0%,2.22%,3.57%,0,0,0,0,0,0,0,300.0,0,0,0,427.04,275.06,0,0,0,0,300.0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.33%,0.0%,0.0%,0.0%,1.9%,1.22%,0.0%,0.0%,0.0%,0.0%,1.33%,0.0%,0.0%,0.0%,0.0%,0.0%
84,"Hantzopoulos, Evie",Participant,City Council District 22,A,2332,False,False,20580.9,288,71.46,526.12,20054.780000000002,212.9,0,0,390.0,19978.0,0,0,0,0,0,0,0,0,1.03%,0.0%,0.0%,1.89%,97.07%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,7,280,0,0,0,0,0,0,0,0,3800.0,685.0,10600.9,50.0,1930.0,685.0,17065.9,18.46%,3.33%,51.51%,0.24%,9.38%,3.33%,82.92%,32,7,179,1,29,7,248,0,3090.0,350.0,320.0,1880.0,470.0,0.0%,15.01%,1.7%,1.55%,9.13%,2.28%,0,50,5,7,18,12,0,0,101.9,0,0,424.22,101.9,0.0%,0.0%,0.5%,0.0%,0.0%,2.06%,0.5%,0,0,0,0,0,0,0,0,0,0,0,0,507.95000000000005,0,0,0,0,18.17,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.47%,0.0%,0.0%,0.0%,0.0%,0.09%,0.0%,0.0%,0.0%,0.0%,0.0%
85,"Harris, Curtis M",Participant,City Council District 35,A,2280,False,False,6539.0,91,71.86,1055.46,5483.54,1500.0,0,0,25.0,5014.0,0,0,0,0,0,0,0,0,22.94%,0.0%,0.0%,0.38%,76.68%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,1,89,0,0,0,0,0,0,0,0,260.0,150.0,970.0,0,3284.0,150.0,4664.0,3.98%,2.29%,14.83%,0.0%,50.22%,2.29%,71.33%,8,4,16,0,38,4,66,155.0,535.0,5.0,80.0,855.0,25.0,2.37%,8.18%,0.08%,1.22%,13.08%,0.38%,3,9,1,3,16,1,74.15,0,0,0,523.26,458.05,597.41,1.13%,0.0%,0.0%,0.0%,8.0%,7.0%,9.14%,510.27,0,0,0,0,0,0,0,0,395.21000000000004,0,0,75.83000000000001,0,0,0,0,74.15,0,0,0,0,0,7.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,6.04%,0.0%,0.0%,1.16%,0.0%,0.0%,0.0%,0.0%,1.13%,0.0%,0.0%,0.0%,0.0%,0.0%
86,"Hu, Whitney A",Participant,City Council District 38,A,2330,False,False,13862.0,289,47.97,526.22,13335.78,1610.0,0,0,0,12252.0,0,0,0,0,0,0,0,0,11.61%,0.0%,0.0%,0.0%,88.39%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,288,0,0,0,0,0,0,0,0,1330.0,235.0,606.0,0,9134.0,235.0,11305.0,9.59%,1.7%,4.37%,0.0%,65.89%,1.7%,81.55%,32,7,30,0,171,7,240,0,1198.0,281.0,650.0,0,44.0,0.0%,8.64%,2.03%,4.69%,0.0%,0.32%,0,27,3,8,0,6,0,0,0,0,0,526.22,0,0.0%,0.0%,0.0%,0.0%,0.0%,3.8%,0.0%,0,0,0,0,0,0,0,0,0,229.08999999999997,0,0,297.13,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.65%,0.0%,0.0%,2.14%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
87,"Hudson, Crystal",Participant,City Council District 35,A,2267,False,False,66328.0,691,95.99,4071.3100000000004,62256.69,100.0,0,0,0,66228.0,0,0,0,0,0,0,0,0,0.15%,0.0%,0.0%,0.0%,99.85%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,692,0,0,0,0,0,0,0,0,11617.0,1965.0,4855.0,385.0,35249.0,1965.0,54071.0,17.51%,2.96%,7.32%,0.58%,53.14%,2.96%,81.52%,104,25,43,3,401,25,576,310.0,4936.0,775.0,4990.0,4665.0,1198.0,0.47%,7.44%,1.17%,7.52%,7.03%,1.81%,3,68,7,38,30,21,0,0,0,0,2383.7799999999997,1687.5299999999997,2383.7799999999997,0.0%,0.0%,0.0%,0.0%,3.59%,2.54%,3.59%,0,0,0,0,0,1250.0,0,0,0,1080.0,0,9.78,1311.03,0,0,15.0,0,433.5,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,1.88%,0.0%,0.0%,0.0%,1.63%,0.0%,0.01%,1.98%,0.0%,0.0%,0.02%,0.0%,0.65%,0.0%,0.0%,0.0%,0.0%,0.0%
88,"Hunt, Nicole",Participant,City Council District 39,A,2294,False,False,3821.0,66,57.89,773.79,3047.21,0,0,0,0,3821.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,66,0,0,0,0,0,0,0,0,125.0,100.0,50.0,0,2415.0,100.0,2690.0,3.27%,2.62%,1.31%,0.0%,63.2%,2.62%,70.4%,2,1,1,0,46,1,50,0,340.0,0,580.0,510.0,15.0,0.0%,8.9%,0.0%,15.18%,13.35%,0.39%,0,10,0,3,13,1,0,0,0,0,648.0,125.78999999999999,648.0,0.0%,0.0%,0.0%,0.0%,16.96%,3.29%,16.96%,252.0,0,0,0,0,0,0,0,0,0,0,0,161.79,0,0,0,0,0,0,0,0,0,360.0,6.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.23%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,9.42%
90,"Jackson, Darlene",Participant,City Council District 18,A,2320,False,False,11562.75,67,172.58,7284.4,4278.35,7202.75,0,0,0,4360.0,0,0,0,0,0,0,0,0,62.29%,0.0%,0.0%,0.0%,37.71%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,66,0,0,0,0,0,0,0,0,905.0,1135.0,295.0,0,695.0,1135.0,3030.0,7.83%,9.82%,2.55%,0.0%,6.01%,9.82%,26.2%,16,20,5,0,15,20,56,0,495.0,0,65.0,100.0,185.0,0.0%,4.28%,0.0%,0.56%,0.86%,1.6%,0,6,0,3,2,2,0,7202.75,0,0,0,81.65,7202.75,0.0%,62.29%,0.0%,0.0%,0.0%,0.71%,62.29%,4329.7,0,0,0,0,1025.0,0,0,0,0,0,0,499.72999999999996,0,0,0,120.0,1309.97,0,0,0,0,0,37.45%,0.0%,0.0%,0.0%,0.0%,8.86%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.32%,0.0%,0.0%,0.0%,1.04%,11.33%,0.0%,0.0%,0.0%,0.0%,0.0%
91,"Jackson, Zuri S",Participant,City Council District 46,A,2326,False,False,165.0,5,33.0,93.09,71.91,40.0,0,0,0,125.0,0,0,0,0,0,0,0,0,24.24%,0.0%,0.0%,0.0%,75.76%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,65.0,0.0%,0.0%,0.0%,0.0%,39.39%,0.0%,39.39%,0,0,0,0,2,0,2,0,0,0,0,25.0,0,0.0%,0.0%,0.0%,0.0%,15.15%,0.0%,0,0,0,0,1,0,0,0,0,0,88.25,4.84,88.25,0.0%,0.0%,0.0%,0.0%,53.48%,2.93%,53.48%,0,0,0,0,0,0,0,0,0,0,0,0,93.09,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,56.42%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
93,"Jaswal, Suraj",Participant,City Council District 25,A,2289,False,False,320.2,2,160.1,130.13,190.07,145.2,0,0,0,175.0,0,0,0,0,0,0,0,0,45.35%,0.0%,0.0%,0.0%,54.65%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145.2,175.0,0,0,320.2,0.0%,0.0%,45.35%,54.65%,0.0%,0.0%,100.0%,0,0,1,1,0,0,2,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,115.2,0,0,14.93,115.2,0.0%,0.0%,35.98%,0.0%,0.0%,4.66%,35.98%,0,0,0,0,0,0,0,0,0,0,0,0,130.13,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.64%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
94,"Johnson, Corey D",Participant,Undeclared,A,1559,False,False,770613.49,4886,157.72,224573.56,546039.9299999999,0,0,0,0,769863.49,0,0,0,0,750.0,0,0,0,0.0%,0.0%,0.0%,0.0%,99.9%,0.0%,0.0%,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0,0,0,0,4894,0,0,0,0,3,0,0,0,439301.04000000004,11115.0,55856.5,14185.0,137922.95,11115.0,658380.49,57.01%,1.44%,7.25%,1.84%,17.9%,1.44%,85.44%,2771,71,379,73,943,71,4231,1355.0,31478.0,22435.0,26697.989999999998,15132.0,2635.0,0.18%,4.08%,2.91%,3.46%,1.96%,0.34%,10,239,117,167,95,12,39887.579999999994,0,2360.0,0,37500.0,144825.98,79747.57999999999,5.18%,0.0%,0.31%,0.0%,4.87%,18.79%,10.35%,5352.07,0,0,0,0,41000.0,0,40913.78999999999,0,0,0,484.59999999999997,104912.09999999998,0,5000.0,161.0,0,26500.0,0,0,0,0,0,0.69%,0.0%,0.0%,0.0%,0.0%,5.32%,0.0%,5.31%,0.0%,0.0%,0.0%,0.06%,13.61%,0.0%,0.65%,0.02%,0.0%,3.44%,0.0%,0.0%,0.0%,0.0%,0.0%
95,"Johnson, Patrick",Participant,City Council District 39,A,2331,False,False,5534.0,16,345.88,2241.6000000000004,3292.3999999999996,3000.0,0,0,0,2534.0,0,0,0,0,0,0,0,0,54.21%,0.0%,0.0%,0.0%,45.79%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,15,0,0,0,0,0,0,0,0,280.0,0,0,0,1154.0,0,1434.0,5.06%,0.0%,0.0%,0.0%,20.85%,0.0%,25.91%,3,0,0,0,10,0,13,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,378.89,0,0,0,291.4,1571.31,670.29,6.85%,0.0%,0.0%,0.0%,5.27%,28.39%,12.11%,0,0,0,0,0,0,0,0,0,185.0,0,106.4,463.8499999999999,0,0,0,0,1486.35,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,3.34%,0.0%,1.92%,8.38%,0.0%,0.0%,0.0%,0.0%,26.86%,0.0%,0.0%,0.0%,0.0%,0.0%
96,"Jordan, Kristin R",Participant,City Council District 09,A,2230,False,False,42046.0,655,64.19,16301.02,25744.98,100.0,0,0,0,41946.0,0,0,0,0,0,0,0,0,0.24%,0.0%,0.0%,0.0%,99.76%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,654,0,0,0,0,0,0,0,0,24923.0,1980.0,2091.0,220.0,6512.0,1980.0,35726.0,59.28%,4.71%,4.97%,0.52%,15.49%,4.71%,84.97%,419,42,26,2,83,42,572,20.0,8071.0,475.0,11706.0,1813.0,1783.0,0.05%,19.2%,1.13%,27.84%,4.31%,4.24%,1,143,9,63,26,49,9335.72,1533.69,360.0,0,1140.56,3931.05,12369.970000000001,22.2%,3.65%,0.86%,0.0%,2.71%,9.35%,29.42%,3875.5,10.88,0,0,0,3100.56,0,64.32000000000001,405.4200000000001,1164.83,0,1371.61,6407.9,0,0,0,0,0,0,0,0,0,0,9.22%,0.03%,0.0%,0.0%,0.0%,7.37%,0.0%,0.15%,0.96%,2.77%,0.0%,3.26%,15.24%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
